ZIP,COUNTYNAME
79336,Hockley County
79353,Hockley County
79358,Hockley County
79363,Hockley County
79367,Hockley County
79372,Hockley County
79380,Hockley County
79407,Hockley County
76033,Hood County
76035,Hood County
76048,Hood County
76049,Hood County
76087,Hood County
76433,Hood County
76462,Hood County
76467,Hood County
76476,Hood County
75420,Hopkins County
75431,Hopkins County
75433,Hopkins County
75437,Hopkins County
75471,Hopkins County
75478,Hopkins County
75481,Hopkins County
75482,Hopkins County
75835,Houston County
75844,Houston County
75847,Houston County
75849,Houston County
75851,Houston County
75858,Houston County
79511,Howard County
79720,Howard County
79733,Howard County
79748,Howard County
79837,Hudspeth County
79839,Hudspeth County
79851,Hudspeth County
79938,Hudspeth County
75135,Hunt County
75160,Hunt County
75169,Hunt County
75189,Hunt County
75401,Hunt County
75402,Hunt County
75422,Hunt County
75423,Hunt County
75428,Hunt County
75442,Hunt County
75448,Hunt County
75449,Hunt County
75452,Hunt County
75453,Hunt County
75458,Hunt County
75474,Hunt County
75496,Hunt County
79007,Hutchinson County
79036,Hutchinson County
79078,Hutchinson County
79083,Hutchinson County
76904,Irion County
76930,Irion County
76941,Irion County
76389,Jack County
76427,Jack County
76458,Jack County
76459,Jack County
76486,Jack County
76487,Jack County
77957,Jackson County
77961,Jackson County
77962,Jackson County
77969,Jackson County
77970,Jackson County
77971,Jackson County
77979,Jackson County
77991,Jackson County
75931,Jasper County
75933,Jasper County
75951,Jasper County
75956,Jasper County
77612,Jasper County
77615,Jasper County
77662,Jasper County
79734,Jeff Davis County
79854,Jeff Davis County
77613,Jefferson County
77619,Jefferson County
77622,Jefferson County
77627,Jefferson County
77629,Jefferson County
77640,Jefferson County
77642,Jefferson County
77651,Jefferson County
77655,Jefferson County
77665,Jefferson County
77701,Jefferson County
77702,Jefferson County
77703,Jefferson County
77705,Jefferson County
77706,Jefferson County
77707,Jefferson County
77708,Jefferson County
77713,Jefferson County
78360,Jim Hogg County
78361,Jim Hogg County
78332,Jim Wells County
78342,Jim Wells County
78372,Jim Wells County
78375,Jim Wells County
78380,Jim Wells County
78383,Jim Wells County
78384,Jim Wells County
76009,Johnson County
76028,Johnson County
76031,Johnson County
76033,Johnson County
76035,Johnson County
76036,Johnson County
76044,Johnson County
76049,Johnson County
76050,Johnson County
76058,Johnson County
76059,Johnson County
76061,Johnson County
76063,Johnson County
76070,Johnson County
76084,Johnson County
76093,Johnson County
79501,Jones County
79503,Jones County
79520,Jones County
79525,Jones County
79533,Jones County
79536,Jones County
79553,Jones County
79560,Jones County
79601,Jones County
78111,Karnes County
78113,Karnes County
78116,Karnes County
78117,Karnes County
78118,Karnes County
78119,Karnes County
78144,Karnes County
78151,Karnes County
75114,Kaufman County
75118,Kaufman County
75126,Kaufman County
75142,Kaufman County
75143,Kaufman County
75147,Kaufman County
75156,Kaufman County
75157,Kaufman County
75158,Kaufman County
75159,Kaufman County
75160,Kaufman County
75161,Kaufman County
75169,Kaufman County
75182,Kaufman County
75474,Kaufman County
78004,Kendall County
78006,Kendall County
78013,Kendall County
78015,Kendall County
78027,Kendall County
78070,Kendall County
78074,Kendall County
78624,Kendall County
78338,Kenedy County
78385,Kenedy County
79518,Kent County
79528,Kent County
79549,Kent County
78010,Kerr County
78024,Kerr County
78025,Kerr County
78028,Kerr County
78055,Kerr County
78058,Kerr County
76849,Kimble County
76854,Kimble County
76856,Kimble County
76859,Kimble County
76883,Kimble County
79236,King County
79248,King County
78832,Kinney County
78363,Kleberg County
78379,Kleberg County
76363,Knox County
76371,Knox County
76380,Knox County
79227,Knox County
79505,Knox County
79529,Knox County
75411,Lamar County
75416,Lamar County
75421,Lamar County
75425,Lamar County
75434,Lamar County
75435,Lamar County
75446,Lamar County
75460,Lamar County
75462,Lamar County
75468,Lamar County
75470,Lamar County
75473,Lamar County
75477,Lamar County
75486,Lamar County
79031,Lamb County
79064,Lamb County
79082,Lamb County
79312,Lamb County
79326,Lamb County
79339,Lamb County
79369,Lamb County
79371,Lamb County
76522,Lampasas County
76539,Lampasas County
76550,Lampasas County
76853,Lampasas County
78014,La Salle County
78019,La Salle County
78021,La Salle County
77964,Lavaca County
77975,Lavaca County
77984,Lavaca County
77986,Lavaca County
77987,Lavaca County
77995,Lavaca County
78956,Lavaca County
76578,Lee County
77853,Lee County
78621,Lee County
78659,Lee County
78942,Lee County
78946,Lee County
78947,Lee County
78948,Lee County
75831,Leon County
75833,Leon County
75846,Leon County
75850,Leon County
75852,Leon County
75855,Leon County
77850,Leon County
77855,Leon County
77865,Leon County
77871,Leon County
77327,Liberty County
77328,Liberty County
77357,Liberty County
77368,Liberty County
77369,Liberty County
77371,Liberty County
77372,Liberty County
77533,Liberty County
77535,Liberty County
77538,Liberty County
77561,Liberty County
77564,Liberty County
77575,Liberty County
77582,Liberty County
75846,Limestone County
76635,Limestone County
76642,Limestone County
76653,Limestone County
76664,Limestone County
76667,Limestone County
76678,Limestone County
76686,Limestone County
76687,Limestone County
76693,Limestone County
79005,Lipscomb County
79024,Lipscomb County
79034,Lipscomb County
79046,Lipscomb County
79056,Lipscomb County
78022,Live Oak County
78071,Live Oak County
78075,Live Oak County
78102,Live Oak County
78350,Live Oak County
78368,Live Oak County
78383,Live Oak County
76831,Llano County
76885,Llano County
78607,Llano County
78609,Llano County
78624,Llano County
78639,Llano County
78643,Llano County
78657,Llano County
78672,Llano County
79754,Loving County
79311,Lubbock County
79329,Lubbock County
79350,Lubbock County
79358,Lubbock County
79363,Lubbock County
79364,Lubbock County
79366,Lubbock County
79382,Lubbock County
79401,Lubbock County
79402,Lubbock County
79403,Lubbock County
79404,Lubbock County
79406,Lubbock County
79407,Lubbock County
79408,Lubbock County
79409,Lubbock County
79410,Lubbock County
79411,Lubbock County
79412,Lubbock County
79413,Lubbock County
79414,Lubbock County
79415,Lubbock County
79416,Lubbock County
79423,Lubbock County
79424,Lubbock County
79430,Lubbock County
79452,Lubbock County
79464,Lubbock County
79490,Lubbock County
79491,Lubbock County
79351,Lynn County
79373,Lynn County
79381,Lynn County
79383,Lynn County
76825,McCulloch County
76836,McCulloch County
76852,McCulloch County
76858,McCulloch County
76872,McCulloch County
76887,McCulloch County
76524,McLennan County
76557,McLennan County
76561,McLennan County
76622,McLennan County
76624,McLennan County
76630,McLennan County
76633,McLennan County
76638,McLennan County
76640,McLennan County
76643,McLennan County
76654,McLennan County
76655,McLennan County
76657,McLennan County
76664,McLennan County
76682,McLennan County
76684,McLennan County
76689,McLennan County
76691,McLennan County
76701,McLennan County
76702,McLennan County
76704,McLennan County
76705,McLennan County
76706,McLennan County
76707,McLennan County
76708,McLennan County
76710,McLennan County
76711,McLennan County
76712,McLennan County
76797,McLennan County
76798,McLennan County
76799,McLennan County
78007,McMullen County
78072,McMullen County
75852,Madison County
77831,Madison County
77864,Madison County
77871,Madison County
77872,Madison County
75564,Marion County
75630,Marion County
75640,Marion County
75651,Marion County
75657,Marion County
75683,Marion County
79749,Martin County
79782,Martin County
79783,Martin County
76820,Mason County
76825,Mason County
76831,Mason County
76842,Mason County
76856,Mason County
76869,Mason County
78624,Mason County
77414,Matagorda County
77415,Matagorda County
77419,Matagorda County
77428,Matagorda County
77440,Matagorda County
77456,Matagorda County
77457,Matagorda County
77458,Matagorda County
77465,Matagorda County
77468,Matagorda County
77480,Matagorda County
77482,Matagorda County
77483,Matagorda County
78852,Maverick County
78860,Maverick County
78877,Maverick County
78009,Medina County
78016,Medina County
78023,Medina County
78039,Medina County
78052,Medina County
78056,Medina County
78057,Medina County
78059,Medina County
78066,Medina County
78253,Medina County
78254,Medina County
78850,Medina County
78861,Medina County
78886,Medina County
76825,Menard County
76841,Menard County
76848,Menard County
76854,Menard County
76859,Menard County
79701,Midland County
79703,Midland County
79705,Midland County
79706,Midland County
79707,Midland County
79711,Midland County
79758,Midland County
79765,Midland County
79766,Midland County
79782,Midland County
76518,Milam County
76519,Milam County
76520,Milam County
76523,Milam County
76530,Milam County
76556,Milam County
76567,Milam County
76577,Milam County
77857,Milam County
76844,Mills County
76864,Mills County
76870,Mills County
76880,Mills County
79512,Mitchell County
79532,Mitchell County
79545,Mitchell County
79565,Mitchell County
76230,Montague County
76234,Montague County
76239,Montague County
76251,Montague County
76255,Montague County
76261,Montague County
76265,Montague County
76270,Montague County
77301,Montgomery County
77302,Montgomery County
77303,Montgomery County
77304,Montgomery County
77306,Montgomery County
77316,Montgomery County
77318,Montgomery County
77327,Montgomery County
77328,Montgomery County
77333,Montgomery County
77339,Montgomery County
77354,Montgomery County
77355,Montgomery County
77356,Montgomery County
77357,Montgomery County
77358,Montgomery County
77362,Montgomery County
77365,Montgomery County
77372,Montgomery County
77378,Montgomery County
77380,Montgomery County
77381,Montgomery County
77382,Montgomery County
77384,Montgomery County
77385,Montgomery County
77386,Montgomery County
77447,Montgomery County
77873,Montgomery County
79013,Moore County
79029,Moore County
79086,Moore County
75568,Morris County
75571,Morris County
75636,Morris County
75638,Morris County
75656,Morris County
75668,Morris County
79234,Motley County
79244,Motley County
79256,Motley County
75760,Nacogdoches County
75788,Nacogdoches County
75937,Nacogdoches County
75943,Nacogdoches County
75944,Nacogdoches County
75946,Nacogdoches County
75958,Nacogdoches County
75961,Nacogdoches County
75964,Nacogdoches County
75965,Nacogdoches County
75978,Nacogdoches County
75102,Navarro County
75105,Navarro County
75109,Navarro County
75110,Navarro County
75119,Navarro County
